time,Re,inlet-p,outlet-p,time
31.5,0.97401465910338,404230.48639194,101325,31.5
31.6,0.96741297693896,402945.9149696,101325,31.6
31.7,0.96087544297149,401669.75859147,101325,31.7
31.8,0.95440124237395,400401.93846017,101325,31.8
31.9,0.94798957302388,399142.37673618,101325,31.9
32,0.94163964526992,397890.99652364,101325,32
32.1,0.93535068170316,396647.72185647,101325,32.1
32.2,0.92912191693338,395412.47768464,101325,32.2
32.3,0.92295259736997,394185.18986073,101325,32.3
32.4,0.91684198100736,392965.78512672,101325,32.4
32.5,0.91078933721504,391754.19110095,101325,32.5
32.6,0.90479394653183,390550.3362654,101325,32.6
32.7,0.89885510046451,389354.1499531,101325,32.7
32.8,0.89297210129053,388165.5623358,101325,32.8
32.9,0.88714426186488,386984.50441181,101325,32.9
33,0.88137090543087,385810.90799411,101325,33
33.1,0.8756513654348,384644.70569859,101325,33.1
33.2,0.86998498534445,383485.83093254,101325,33.2
33.3,0.86437111847126,382334.21788331,101325,33.3
33.4,0.85880912779613,381189.80150715,101325,33.4
33.5,0.85329838579879,380052.51751827,101325,33.5
33.6,0.84783827429054,378922.30237805,101325,33.6
33.7,0.84242818425048,377799.09328445,101325,33.7
33.8,0.83706751566497,376682.82816158,101325,33.8
33.9,0.83175567737033,375573.44564946,101325,33.9
34,0.82649208689872,374470.88509393,101325,34
34.1,0.82127617032706,373375.08653676,101325,34.1
34.2,0.81610736212901,372285.99070587,101325,34.2
34.3,0.81098510502986,371203.53900576,101325,34.3
34.4,0.8059088498643,370127.67350808,101325,34.4
34.5,0.80087805543705,369058.33694231,101325,34.5
34.6,0.7958921883862,367995.47268671,101325,34.6
34.7,0.79095072304923,366939.02475927,101325,34.7
34.8,0.7860531413317,365888.93780891,101325,34.8
34.9,0.78119893257853,364845.15710678,101325,34.9
35,0.7763875934477,363807.62853773,101325,35
35.1,0.77161862778653,362776.29859185,101325,35.1
35.2,0.76689154651031,361751.11435627,101325,35.2
35.3,0.76220586748327,360732.02350692,101325,35.3
35.4,0.75756111540188,359718.97430061,101325,35.4
35.5,0.75295682168039,358711.91556709,101325,35.5
35.6,0.7483925243386,357710.79670129,101325,35.6
35.7,0.74386776789176,356715.56765571,101325,35.7
35.8,0.73938210324256,355726.17893288,101325,35.8
35.9,0.73493508757527,354742.581578,101325,35.9
36,0.73052628425176,353764.72717159,101325,36
36.1,0.72615526270966,352792.56782241,101325,36.1
36.2,0.7218215983623,351826.05616036,101325,36.2
36.3,0.71752487250066,350865.14532953,101325,36.3
36.4,0.7132646721971,349909.78898139,101325,36.4
36.5,0.70904059021095,348959.94126806,101325,36.5
36.6,0.70485222489584,348015.55683569,101325,36.6
36.7,0.70069918010876,347076.59081792,101325,36.7
36.8,0.69658106512091,346142.9988295,101325,36.8
36.9,0.69249749453003,345214.73695992,101325,36.9
37,0.68844808817459,344291.76176726,101325,37
37.1,0.68443247104938,343374.03027198,101325,37.1
37.2,0.68045027322278,342461.49995098,101325,37.2
37.3,0.67650112975549,341554.12873157,101325,37.3
37.4,0.67258468062083,340651.87498571,101325,37.4
37.5,0.6687005706264,339754.69752418,101325,37.5
37.6,0.6648484493373,338862.55559094,101325,37.6
37.7,0.66102797100065,337975.40885758,101325,37.7
37.8,0.65723879447157,337093.21741774,101325,37.8
37.9,0.65348058314043,336215.94178177,101325,37.9
38,0.64975300486148,335343.54287135,101325,38
38.1,0.64605573188277,334475.98201427,101325,38.1
38.2,0.6423884407773,333613.22093921,101325,38.2
38.3,0.63875081237543,332755.22177068,101325,38.3
38.4,0.63514253169853,331901.947024,101325,38.4
38.5,0.6315632878938,331053.35960032,101325,38.5
