time,inlet-p,outlet-p,time
983,140462.57925415,101325,983
984,140346.5865452,101325,984
985,140230.97401191,101325,985
986,140115.74018752,101325,986
987,140000.88361227,101325,987
988,139886.40283332,101325,988
989,139772.29640474,101325,989
990,139658.56288744,101325,990
991,139545.20084918,101325,991
992,139432.20886446,101325,992
993,139319.58551455,101325,993
994,139207.32938739,101325,994
995,139095.43907761,101325,995
996,138983.91318644,101325,996
997,138872.75032171,101325,997
998,138761.94909777,101325,998
999,138651.5081355,101325,999
1000,138541.42606225,101325,1000
