time,inlet-p,outlet-p,time
988,124943.62090089,101325,988
989,124877.81483957,101325,989
990,124812.20550053,101325,990
991,124746.79221862,101325,991
992,124681.57433138,101325,992
993,124616.55117904,101325,993
994,124551.72210448,101325,994
995,124487.08645324,101325,995
996,124422.64357352,101325,996
997,124358.39281612,101325,997
998,124294.33353447,101325,998
999,124230.46508461,101325,999
1000,124166.78682513,101325,1000
