time,Re,inlet-p,outlet-p,time
40.9,1.6402907059422,445889.9855952,101325,40.9
41,1.6292814248113,444476.04150596,101325,41
41.1,1.6183623695287,443069.16404123,101325,41.1
41.2,1.6075326922742,441669.31215051,101325,41.2
41.3,1.596791553962,440276.44504081,101325,41.3
41.4,1.5861381241451,438890.52217505,101325,41.4
41.5,1.5755715809206,437511.50327043,101325,41.5
41.6,1.5650911108362,436139.34829685,101325,41.6
41.7,1.5546959087976,434774.01747527,101325,41.7
41.8,1.5443851779775,433415.47127619,101325,41.8
41.9,1.5341581297247,432063.670418,101325,41.9
42,1.5240139834749,430718.57586545,101325,42
42.1,1.5139519666627,429380.14882811,101325,42.1
42.2,1.5039713146336,428048.35075879,101325,42.2
42.3,1.4940712705585,426723.143352,101325,42.3
42.4,1.4842510853476,425404.48854246,101325,42.4
42.5,1.4745100175665,424092.34850352,101325,42.5
42.6,1.4648473333524,422786.68564569,101325,42.6
42.7,1.455262306332,421487.46261513,101325,42.7
42.8,1.4457542175398,420194.64229215,101325,42.8
42.9,1.4363223553374,418908.18778971,101325,42.9
43,1.4269660153338,417628.06245199,101325,43
43.1,1.417684500307,416354.22985288,101325,43.1
43.2,1.4084771201254,415086.65379451,101325,43.2
43.3,1.3993431916715,413825.29830586,101325,43.3
43.4,1.3902820387653,412570.12764126,101325,43.4
43.5,1.381292992089,411321.106279,101325,43.5
43.6,1.372375389113,410078.19891986,101325,43.6
43.7,1.363528574022,408841.37048576,101325,43.7
43.8,1.3547518976423,407610.58611828,101325,43.8
43.9,1.3460447173698,406385.81117731,101325,43.9
44,1.337406397099,405167.01123965,101325,44
44.1,1.3288363071527,403954.15209762,101325,44.1
44.2,1.3203338242126,402747.1997577,101325,44.2
44.3,1.3118983312503,401546.12043916,101325,44.3
44.4,1.3035292174594,400350.88057268,101325,44.4
44.5,1.2952258781887,399161.44679905,101325,44.5
44.6,1.2869877148752,397977.78596779,101325,44.6
44.7,1.2788141349791,396799.86513582,101325,44.7
44.8,1.2707045519181,395627.65156617,101325,44.8
44.9,1.2626583850039,394461.11272663,101325,44.9
45,1.2546750593784,393300.21628844,101325,45
45.1,1.2467540059508,392144.93012502,101325,45.1
45.2,1.2388946613361,390995.22231066,101325,45.2
45.3,1.2310964677931,389851.06111923,101325,45.3
45.4,1.2233588731641,388712.41502291,101325,45.4
45.5,1.2156813308149,387579.25269092,101325,45.5
45.6,1.2080632995757,386451.54298827,101325,45.6
45.7,1.2005042436819,385329.2549745,101325,45.7
45.8,1.1930036327166,384212.3579024,101325,45.8
45.9,1.1855609415534,383100.82121685,101325,45.9
46,1.178175650299,381994.61455351,101325,46
46.1,1.1708472442382,380893.70773765,101325,46.1
46.2,1.1635752137776,379798.07078291,101325,46.2
46.3,1.1563590543912,378707.67389008,101325,46.3
46.4,1.1491982665664,377622.48744594,101325,46.4
46.5,1.1420923557501,376542.48202205,101325,46.5
46.6,1.1350408322959,375467.62837353,101325,46.6
46.7,1.1280432114116,374397.89743793,101325,46.7
46.8,1.1210990131078,373333.26033404,101325,46.8
46.9,1.1142077621462,372273.68836072,101325,46.9
47,1.1073689879895,371219.15299573,101325,47
47.1,1.1005822247507,370169.62589464,101325,47.1
47.2,1.0938470111443,369125.07888961,101325,47.2
47.3,1.0871628904368,368085.4839883,101325,47.3
47.4,1.0805294103988,367050.81337273,101325,47.4
47.5,1.0739461232566,366021.03939818,101325,47.5
47.6,1.0674125856453,364996.13459202,101325,47.6
47.7,1.0609283585618,363976.07165267,101325,47.7
47.8,1.0544930073188,362960.82344845,101325,47.8
47.9,1.0481061014988,361950.36301651,101325,47.9
48,1.0417672149087,360944.66356173,101325,48
48.1,1.0354759255355,359943.69845565,101325,48.1
48.2,1.0292318155018,358947.4412354,101325,48.2
48.3,1.0230344710222,357955.8656026,101325,48.3
48.4,1.0168834823599,356968.94542234,101325,48.4
48.5,1.0107784437839,355986.65472213,101325,48.5
48.6,1.004718953527,355008.9676908,101325,48.6
48.7,0.99870461374347,354035.85867751,101325,48.7
48.8,0.9927350304683,353067.30219069,101325,48.8
48.9,0.98680981357584,352103.27289703,101325,48.9
49,0.98092857673952,351143.74562045,101325,49
49.1,0.97509093739186,350188.69534108,101325,49.1
49.2,0.96929651668491,349238.09719425,101325,49.2
49.3,0.96354493945111,348291.9264695,101325,49.3
49.4,0.95783583416466,347350.15860959,101325,49.4
49.5,0.95216883290324,346412.76920947,101325,49.5
49.6,0.9465435713102,345479.73401534,101325,49.6
49.7,0.94095968855716,344551.02892368,101325,49.7
49.8,0.935416827307,343626.62998021,101325,49.8
49.9,0.92991463367731,342706.513379,101325,49.9
50,0.92445275720419,341790.65546149,101325,50
