time,inlet-p,outlet-p,time
962,173487.54174745,101325,962
963,173289.72646839,101325,963
964,173092.54937979,101325,964
965,172896.00791796,101325,965
966,172700.09953212,101325,966
967,172504.8216843,101325,967
968,172310.1718493,101325,968
969,172116.14751457,101325,969
970,171922.74618015,101325,970
971,171729.9653586,101325,971
972,171537.80257492,101325,972
973,171346.25536649,101325,973
974,171155.32128296,101325,974
975,170964.99788621,101325,975
976,170775.28275025,101325,976
977,170586.17346118,101325,977
978,170397.66761707,101325,978
979,170209.76282795,101325,979
980,170022.45671567,101325,980
981,169835.74691389,101325,981
982,169649.63106798,101325,982
983,169464.10683493,101325,983
984,169279.17188333,101325,984
985,169094.82389327,101325,985
986,168911.06055625,101325,986
987,168727.87957518,101325,987
988,168545.27866424,101325,988
989,168363.25554884,101325,989
990,168181.80796558,101325,990
991,168000.93366215,101325,991
992,167820.63039726,101325,992
993,167640.89594061,101325,993
994,167461.7280728,101325,994
995,167283.12458524,101325,995
996,167105.08328017,101325,996
997,166927.6019705,101325,997
998,166750.67847979,101325,998
999,166574.31064222,101325,999
1000,166398.49630246,101325,1000
